"ano","mês","dia","mean(Direcao.Vento)","mean(Veloc.Vento)","mean(Precip.acumulada)","mean(Temp.Ar)","mean(Ponto.Orvalho)","max(Temp.minima)","max(Temp.maxima)","mean(Umidade.Ar)"
"1294",2018,8,17,191.428571428571,2.18571428571429,0,21.4142857142857,18.5285714285714,19.9,25.7,84
"1295",2018,8,18,178.75,2.75,0,19.5625,17.7125,17.2,23.6,89.25
"1296",2018,8,19,232.857142857143,1.75714285714286,0,20.3285714285714,17.0142857142857,15.7,24,82.4285714285714
"1297",2018,8,20,222.5,2.125,0,21.075,17.775,16.2,24.9,82.75
"1298",2018,8,21,192.5,3.1,0,22.625,18.8625,18,26.9,80.5
"1299",2018,8,22,111.428571428571,2.41428571428571,0,22.1,19.0857142857143,0,26.8,84
"1300",2018,8,23,178.75,2.8875,0,23.2625,19.75,19.2,26.4,81.625
"1301",2018,8,24,183.75,3.7875,0,24.5,20.075,21.1,28.1,77.125
"1302",2018,8,25,108.75,4.825,0,25.2375,19.8375,22.5,28.2,73.375
"1303",2018,8,26,131.25,3.9,0,24.725,19.875,21.5,30.3,75.25
"1304",2018,8,27,206.25,6.8,0,21.2625,18.3,20.5,29.7,83.375
"1305",2018,8,28,185.714285714286,5.42857142857143,4.14285714285714,21.1,18.5571428571429,20.2,0,85.8571428571429
"1306",2018,8,29,191.25,3.2,0,21.4,18.075,17.3,22.8,82.25
"1307",2018,8,30,212.857142857143,2.2,2.42857142857143,22.2,19.8142857142857,19.3,0,87.1428571428571
"1308",2018,8,31,186.25,3.2125,0,22.55,18.725,17.3,26.2,81
"1309",2018,9,1,177.5,4.3,0,23.7875,19.35,19.4,29.3,77.125
"1310",2018,9,2,30,6.31428571428571,0,24.5714285714286,19.7142857142857,22.1,0,75.4285714285714
"1311",2018,9,3,236.25,5.85,0,24.8375,19.05,22.1,28.4,71.125
"1312",2018,9,4,108.75,6.3625,0,25.6125,20.05,23.4,30.2,72.125
"1313",2018,9,5,190,4.7,1.5,21.65,17.8875,19.8,30.2,79.625
"1314",2018,9,6,207.5,5.85,0.125,21.9125,16.45,20,23.3,71.125
"1315",2018,9,7,197.5,4.2625,0,21.975,15.6625,19.2,24.6,67.75
"1316",2018,9,8,213.75,2.4375,0,22.2875,15.05,17.8,24.9,64.75
"1317",2018,9,9,162.5,2.7875,0,22.225,16.4875,18.3,25.7,71.25
"1318",2018,9,10,166.25,2.1125,0,22.525,18.125,19.5,27.7,77.125
"1319",2018,9,11,248.75,2.75,0,22.25,19.05,19.8,26.9,82.375
"1320",2018,9,12,210,3.225,2.375,21.4125,18.175,19.9,26,82.25
"1321",2018,9,13,188.75,2,0,21.0375,17.0125,19.2,23.1,78
"1322",2018,9,14,138.75,3.9625,0,21.6625,17.5,17.4,22.9,78.625
"1323",2018,9,15,97.5,4.3125,0,23.625,17.5125,21.2,25.7,69
"1324",2018,9,16,223.75,3.4,0.25,23.475,20.4125,21.9,27.1,82.875
"1325",2018,9,17,191.428571428571,1.6,0.285714285714286,22.6571428571429,19.7428571428571,19.7,27.2,84
"1326",2018,9,18,103.75,3.775,0.375,23.675,22.0375,21.5,25.2,90.625
"1327",2018,9,19,140,4.175,0.375,26.4625,22.15,23.4,25.9,78.5
"1328",2018,9,20,25,6.2875,0,26.25,21.975,24.1,31.6,77.875
"1329",2018,9,21,72.8571428571429,5.65714285714286,0,26.0857142857143,21.4857142857143,24,0,76.7142857142857
"1330",2018,9,22,170,3.1375,0,24.3625,20.9,22.8,31,81.125
"1331",2018,9,23,125,3.0875,0,24.4125,20.275,20.8,26.4,78.375
"1332",2018,9,24,74.2857142857143,5.37142857142857,0,26.6428571428571,21,22.9,27.5,72.8571428571429
"1333",2018,9,25,30,5.675,0,25.7375,21.5375,22.9,32.6,78.25
"1334",2018,9,26,76.25,5.225,0,25.15,20.875,22.6,30.3,77.75
"1335",2018,9,27,75.7142857142857,5.92857142857143,0,26.3428571428571,20.4714285714286,22.9,28.9,71.2857142857143
"1336",2018,9,28,102.5,4.65,0,26.6375,21.1125,22.6,31.7,72.75
"1337",2018,9,29,180,4.1875,0,24.775,22.05,23.1,32.8,84.875
"1338",2018,9,30,152.857142857143,1.82857142857143,0.714285714285714,24.4142857142857,22.8571428571429,23.1,0,91.1428571428571
"1339",2018,10,1,153.75,4.9,0.25,25.825,21.9,22.9,27.5,80
"1340",2018,10,2,202.5,5.4875,0,26.2875,21.4875,24,30.1,75.375
"1341",2018,10,3,65,6.5,0,26.4125,21.375,23.7,30.5,74.625
"1342",2018,10,4,61.25,4.25,0,27.1125,21.225,24.1,31,71.125
"1343",2018,10,5,187.5,5.0625,0,25.7625,21.95,24.6,32.3,79.75
"1344",2018,10,6,211.25,5.025,1,22.6375,18.6625,20.9,28.6,79
"1345",2018,10,7,211.428571428571,2.15714285714286,2,22.2428571428571,20.1142857142857,20.1,25.4,88.2857142857143
"1346",2018,10,8,153.75,4.225,5.25,24.55,21.6875,22,24.7,85.5
"1347",2018,10,9,68.75,5.85,0,25.975,20.85,23.1,28.9,74.75
"1348",2018,10,10,70,6.9,0,27.1571428571429,20.7,24.3,0,68.7142857142857
"1349",2018,10,11,67.5,5.1375,0,27.05,21.2,25.2,32.4,71.125
"1350",2018,10,12,67.5,4.825,0,26.375,22.1375,23.9,31.2,78.125
"1351",2018,10,13,65,5.8625,0,26.5375,21.25,23.3,30.1,73.75
"1352",2018,10,14,161.666666666667,3.85,0,25.75,21.3833333333333,22.9,0,77.1666666666667
"1353",2018,10,15,155,4.125,0,24.3375,20.1,21.4,28.7,77.5
"1354",2018,10,16,174.285714285714,3.31428571428571,0,23.7285714285714,21,22.4,0,84.5714285714286
"1355",2018,10,17,106.25,3.9375,4.625,23.8625,22.55,22.2,25.1,92.5
"1356",2018,10,18,81.25,4.25,1.5,24.7375,23.2875,23.3,25.6,91.625
"1357",2018,10,19,121.25,3.9125,0.25,25.75,22.8,24.4,28,84
"1358",2018,10,20,200,8.0375,0,23.8375,19.5125,22.1,31,77.875
"1359",2018,10,21,202.857142857143,4.54285714285714,0,22.3285714285714,15.2142857142857,20.7,25.4,64.4285714285714
"1360",2018,10,22,182.857142857143,2.71428571428571,0,22.3714285714286,16.4857142857143,18.5,0,70.5714285714286
"1361",2018,10,23,146.25,4.4875,0,23.45,18.4625,18.7,24.9,74.5
"1362",2018,10,24,83.75,3.925,0,25.3375,20.5375,22.7,29.1,75
"1363",2018,10,25,160,2.5,1.625,22.8875,21.75,22.9,29.3,93.375
"1364",2018,10,26,166.25,1.9125,11.25,23.525,22.45,21.1,23.4,94.125
"1365",2018,10,27,78.75,5.85,9.75,26.4,23.7875,23.4,28.5,86.5
"1366",2018,10,28,188.75,5.1625,3.375,24.5,20.3875,23.6,30.9,78.125
"1367",2018,10,29,224,3.5,0,21.82,18.2,21.1,0,79.8
"1368",2018,10,30,185,2.45,0,23.7,19.9,0,0,79.75
"1369",2018,10,31,158.75,2.5,1.75,23.8625,22.2375,21.7,25.9,90.875
"1370",2018,11,1,77.5,4.7,0,27.075,23.2375,23.5,27.5,81.25
"1371",2018,11,2,156.25,5.0125,0,25.925,22.1,24.4,32.7,79.75
"1372",2018,11,3,147.5,3.675,0,25.5875,21.925,20.7,27.7,81.25
"1373",2018,11,4,80,4.4375,0,27.3625,21.975,24.1,31.3,73.5
"1374",2018,11,5,207.5,5.475,1.75,23.6125,21.9,22.6,32.6,90
"1375",2018,11,6,176.25,4.5,7.125,23.5375,21.875,22.7,23.7,90.375
"1376",2018,11,7,182.857142857143,2.48571428571429,4,24.8571428571429,22.7857142857143,22,0,88.8571428571429
"1377",2018,11,8,196.25,3.4625,3.25,22.7125,21.7875,22.1,28.2,94.5
"1378",2018,11,9,164.285714285714,2.87142857142857,21,21.6285714285714,21.0142857142857,20.3,0,96.2857142857143
"1379",2018,11,10,227.142857142857,1.38571428571429,3.42857142857143,21.3428571428571,20.0285714285714,19.8,0,92.1428571428571
"1380",2018,11,11,30,2.375,0.625,23.5,20.775,20,22.4,85.5
"1381",2018,11,12,167.5,2.625,0,25.05,22.0875,22.4,27.5,84.25
"1382",2018,11,13,152.5,3.0875,1.625,25.75,22.85,23.1,28.7,84.625
"1383",2018,11,14,77.5,4.8875,1.875,26.5125,23.3125,24,28.8,83.125
"1384",2018,11,15,111.25,5.4,0,27.4,22.3375,24.2,30.2,74.875
"1385",2018,11,16,97.5,4.175,0,27.275,22.4,25,32.5,75.375
"1386",2018,11,17,188.571428571429,3.31428571428571,0,25.6571428571429,23.2142857142857,24.2,0,86.4285714285714
"1387",2018,11,18,32.5,5.0125,0.5,25.8,23.075,23.9,27.6,85.25
"1388",2018,11,19,27.1428571428571,6.01428571428571,0.571428571428571,27.4857142857143,22.0428571428571,24.7,0,73.2857142857143
"1389",2018,11,20,196.25,4.0375,0.125,23.825,21.175,22.4,30.7,85
"1390",2018,11,21,201.25,3.1375,0.25,23.1375,21.2125,21.7,23.4,89
"1391",2018,11,22,145,1.275,0.375,24.4125,22.525,22.9,26.3,89.5
"1392",2018,11,23,146.25,4.6375,0.375,25.925,22.6875,22.9,27.5,83.25
"1393",2018,11,24,23.75,5.4,0,26.4625,22.95,23.9,30.6,81.5
"1394",2018,11,25,22.5,4.55,0.125,25.7125,22.8,24.4,29.9,84
"1395",2018,11,26,123.75,2.8875,0,26.075,22.1875,23.2,27.3,79.75
"1396",2018,11,27,172.5,2.9625,0,25.3125,22.7375,22.3,30.2,86.125
"1397",2018,11,28,195.714285714286,3.67142857142857,0.571428571428571,25.3285714285714,21.3857142857143,21.1,27.8,80
"1398",2018,11,29,127.5,3.625,0,25.6625,21.675,21,28.1,79.625
"1399",2018,11,30,115.714285714286,5.74285714285714,0,27.8571428571429,22.2285714285714,24.2,0,72.7142857142857
"1400",2018,12,1,121.428571428571,4.92857142857143,0,28.0714285714286,22.8428571428571,24.7,0,73.7142857142857
"1401",2018,12,2,245,4.1125,3.375,26.475,22.9,25.1,31.5,81.25
"1402",2018,12,3,228.571428571429,4.4,12.5714285714286,24.5,22.1857142857143,23.1,31.7,87.4285714285714
"1403",2018,12,4,188.333333333333,2.56666666666667,0.166666666666667,24.1,21.6,21.6,26.8,86.1666666666667
"1404",2018,12,5,280,2.78,0,26.02,22.82,22.5,28.1,83.6
"1405",2018,12,6,120,2.7,0,26.725,23.925,24.4,0,85.25
"1406",2018,12,7,196.666666666667,4.38333333333333,0,26.5333333333333,22.9666666666667,24.4,28.9,80.8333333333333
"1407",2018,12,8,208,7.02,17.6,21.44,19.62,21.7,0,89.4
"1408",2018,12,9,202,3.38,1,23.34,17.54,19.9,22.8,70.8
"1409",2018,12,10,270,1.71666666666667,0,22.8,19.2333333333333,21,26.4,80.6666666666667
"1410",2018,12,11,170,1.925,0,24.575,21.8,21.7,26.9,85.25
"1411",2018,12,12,96,4.94,0,27.32,23.36,23,29.3,80
"1412",2018,12,13,30,5.56666666666667,0,28.6666666666667,23,24.1,31.2,73.1666666666667
"1413",2018,12,14,38,6.56,0,27.98,23.6,24.1,34.1,77.8
"1414",2018,12,15,102,5.84,0,28.3,23.24,24.5,33.7,74.6
"1415",2018,12,16,22.5,4.9,0,27.425,22.275,23.9,0,74.5
"1416",2018,12,17,85,5.41666666666667,0,27.05,22.2333333333333,24.4,31.3,75.5
"1417",2018,12,18,32,6.16,0,28.02,21.94,24.9,0,70.4
"1418",2018,12,19,30,5.78,0,27.62,22.2,23.9,32.7,72.8
"1419",2018,12,20,98,5.24,0,28.28,22.82,25.4,33,73.2
"1420",2018,12,21,35,7.31666666666667,0,29.1,22.9666666666667,25.8,33.5,70.3333333333333
"1421",2018,12,22,74.2857142857143,6.7,0,28.3857142857143,22.8,25.3,32.7,72.7142857142857
"1422",2018,12,23,40,7.2,0,29.575,23.1,25.3,0,68.75
"1423",2018,12,24,34,6.26,0,29.18,23.46,25.9,32.8,72
"1424",2018,12,25,152,2.66,0,25.9,22.82,24.4,32.7,83.6
"1425",2018,12,26,206.25,4.1875,0.75,25.2625,22.825,23.7,28.6,86.5
"1426",2018,12,27,242,2.14,0.2,24.04,21.84,22.3,28,88
"1427",2018,12,28,158.333333333333,3.33333333333333,5.33333333333333,25.3666666666667,23.2833333333333,21.9,26.1,88.3333333333333
"1428",2018,12,29,230,2.65714285714286,4,25.6,23.7,23.3,27.8,89.2857142857143
"1429",2018,12,30,277.5,3.875,7,26.725,22.6,23,30,79.5
"1430",2018,12,31,218,5.46,0,27.1,21.66,24.5,32.2,73
"1431",2019,1,1,112.5,5.25,0,27.925,23.675,25.2,0,78.5
"1432",2019,1,2,92,4.96,0,29.18,23.08,24.8,0,70.6
"1433",2019,1,3,28.3333333333333,7.55,0,28.85,22.7,25.5,33.9,70.3333333333333
"1434",2019,1,4,22,6.28,0,28.22,22.68,24,33.5,72.4
"1435",2019,1,5,96,6.8,0,27.8,22.84,24.8,34.9,74.8
"1436",2019,1,6,141.666666666667,5.48333333333333,0,27.5333333333333,22.2333333333333,23.4,32.7,73.8333333333333
"1437",2019,1,7,115,6.175,0,27.95,23.125,25.1,32.5,76.25
"1438",2019,1,8,75.7142857142857,5.58571428571429,0,27.5428571428571,22.6285714285714,25.3,32.1,75.4285714285714
"1439",2019,1,9,145,3,0,27.6333333333333,21.9666666666667,22.8,31.4,73.1666666666667
"1440",2019,1,10,162.857142857143,2.88571428571429,0.285714285714286,26.4857142857143,22.5285714285714,23.5,31,80
"1441",2019,1,11,250,2.98333333333333,0.166666666666667,26.7833333333333,22.7166666666667,22.5,30.1,79.6666666666667
"1442",2019,1,12,202,3.6,0,27.44,22.94,22.6,31.1,77.8
"1443",2019,1,13,186,2.88,0.2,26.74,22.92,23.5,32.1,80.6
"1444",2019,1,14,115,3.6,0,27.95,22.875,23,31.6,75.5
"1445",2019,1,15,156,5.04,0,28.5,23.04,23.6,0,73.8
"1446",2019,1,16,27.5,6.3,0,29.5,23.575,26.4,32.6,71.5
"1447",2019,1,17,96,5.54,0,30.28,23.02,26,34.2,66.4
"1448",2019,1,18,112.5,5.8,0,29.1,22.375,25.1,34,68.25
"1449",2019,1,19,256.666666666667,5.5,0,29.8666666666667,22.6,25.5,0,66
"1450",2019,1,20,245,4.98333333333333,0,28.4,21.9666666666667,26.2,34.1,68.8333333333333
"1451",2019,1,21,164,6.28,0,29.82,22.1,25.6,34.4,65
"1452",2019,1,22,32,5.98,0,29.88,22.08,25.8,34.1,64.6
"1453",2019,1,23,138.333333333333,5.31666666666667,0,28.0333333333333,22.4833333333333,23,33.6,72.8333333333333
"1454",2019,1,24,88,5.34,0,28.4,22.66,23.4,33.6,72.2
"1455",2019,1,25,192.5,4.875,0,28.425,23,23.7,32.6,73.75
"1456",2019,1,26,90,3.66666666666667,0,27.7,23.2833333333333,23.9,34,78
"1457",2019,1,27,95,3.93333333333333,0,28.9666666666667,23.2833333333333,23.6,32.6,72.8333333333333
"1458",2019,1,28,200,2.825,0,28.775,24.175,25,32.2,77.25
"1459",2019,1,29,214.285714285714,3.21428571428571,0,29.0142857142857,23.2142857142857,23.5,33.1,72.1428571428571
"1460",2019,1,30,205,4.25,0,28.625,22.975,23.8,33.9,73
"1461",2019,1,31,112.5,5.2625,0,29.175,23.05,25,33.8,70.75
"1462",2019,2,1,153.75,5.6,0,29.15,22.875,24.6,34.3,70.375
"1463",2019,2,2,151.25,5.6,0,28.675,22.6125,24,33.6,71.125
"1464",2019,2,3,155,5.2875,0,29.6125,22.5125,25.9,34.5,67
"1465",2019,2,4,200,2.9375,0,28.3,23.2375,24.8,35.9,75
"1466",2019,2,5,215,4.575,0.375,26.8,23.0875,26.1,32.8,80.375
"1467",2019,2,6,230,3.4,0.875,25.75,22.5625,22.4,29.8,83.125
"1468",2019,2,7,162.5,2.925,1.5,27.3625,23.6625,23.9,29.1,81.5
"1469",2019,2,8,215,3.25,8.16666666666667,28.1,23.15,22.7,0,76.6666666666667
"1470",2019,2,9,187.5,3.2,0,28.2625,24.0875,24.5,34.3,79
"1471",2019,2,10,176.25,3.525,0,28.0125,23.625,24.2,33,79
"1472",2019,2,11,155,5.4,0,29.2875,23.325,26.6,33.1,71.625
"1473",2019,2,12,206.25,4.3625,0,29.05,22.9625,24.1,34.1,71.875
"1474",2019,2,13,153.75,4.5625,0,27.5125,23.1125,24.2,35.2,77.625
"1475",2019,2,14,212.5,5.8375,1.25,26.1625,20.2625,24.3,31.2,70.5
"1476",2019,2,15,214.285714285714,2.64285714285714,0,26.5857142857143,21.3428571428571,22.3,0,73.4285714285714
"1477",2019,2,16,86,2.9,0,27.64,23.82,0,31.2,79.8
"1478",2019,2,17,120,3.91666666666667,1,28.8,24.4666666666667,24.7,33.8,78
"1479",2019,2,18,25,4.5625,0,29.8875,25.225,26.1,32.3,77.25
"1480",2019,2,19,181.25,3.2125,2.375,28.7125,25.1,23.7,34.9,81.875
"1481",2019,2,20,115,2.75,0.75,28.8,25.225,27.1,33.6,82.125
"1482",2019,2,21,223.75,2.6375,2,27.975,25.3,25.1,0,86
"1483",2019,2,22,172.5,2.1625,0,28.6625,24.675,24.5,33.2,80.75
"1484",2019,2,23,175,3.0125,0,30.1125,25.4125,25.7,34.6,77.5
"1485",2019,2,24,173.75,3.525,0,29.8375,24.5625,25.1,36.2,74.75
"1486",2019,2,25,26.25,4.175,0,30.7,24.75,26.6,36.8,72.125
"1487",2019,2,26,23.75,4.825,0,30.1625,24.5875,27.1,37.4,73
"1488",2019,2,27,136.25,4.125,0,29.025,24.7,25.6,34.5,78
"1489",2019,2,28,192.5,5.1375,0,30,24.1875,26.2,33.1,72.5
"1490",2019,3,1,111.25,5.725,0,29.875,23.85,26.4,35.5,71.375
"1491",2019,3,2,147.5,4.375,0,29.0625,23.5125,25.9,35,72.875
"1492",2019,3,3,230,3.925,0,29.125,24.075,25,32.8,75.625
"1493",2019,3,4,191.25,3.025,0,28.6,23.75,24.2,34.3,76.625
"1494",2019,3,5,133.75,1.7875,0,27.125,24.55,24.7,33.3,86.125
"1495",2019,3,6,208.75,2.75,1,28.1375,24.225,24.6,29.9,80.875
"1496",2019,3,7,198.571428571429,2.34285714285714,1.14285714285714,28.3142857142857,24.2714285714286,24.6,33,80.4285714285714
"1497",2019,3,8,206.25,2.3625,0,27.8375,24.5,24.5,0,83.125
"1498",2019,3,9,221.25,3,0,28.65,25.1625,25.4,31.9,82.375
"1499",2019,3,10,147.5,4.1125,0,29.925,23.7625,26.3,33.7,71
"1500",2019,3,11,165,2.575,0,28.0625,23.675,23.8,34.9,77.875
"1501",2019,3,12,240,2.47142857142857,0.285714285714286,28.1142857142857,23.8714285714286,24.3,32.2,79.4285714285714
"1502",2019,3,13,100,5.34,0,29.52,23.86,25.5,33.7,72.6
"1503",2019,3,14,143.75,4.2375,0,25.9625,23.6375,27.4,35.7,62.75
"1504",2019,3,15,156.25,2.125,0,28.1,24.0375,25.1,36.4,79.5
"1505",2019,3,16,212.5,2.5125,0,27.25,24.6125,24.5,33.5,86.125
"1506",2019,3,17,166.666666666667,2.73333333333333,2.66666666666667,29.1333333333333,24.0666666666667,24.5,31.9,75.5
"1507",2019,3,18,135,3.1375,0,29.175,23.5875,25.2,34.1,74.5
"1508",2019,3,19,185.714285714286,3.15714285714286,4.28571428571429,29.2142857142857,24.5285714285714,25.1,35.2,77.5714285714286
"1509",2019,3,20,172.5,2.5625,0,28.3,25.375,26.1,35.6,85.125
"1510",2019,3,21,208.75,4.9375,2.75,27.7125,22.6125,26.3,31.2,74.125
"1511",2019,3,22,211.25,6.575,0.125,24.2875,21.3125,23.1,30.5,83.625
"1512",2019,3,23,216.25,5.2875,1.25,25.175,20.3625,21.8,25.9,75.5
"1513",2019,3,24,203.75,4.1875,0.125,26.2125,22.325,23.8,29.4,79.625
"1514",2019,3,25,173.75,4.575,0,27.0125,21.525,22.8,29,72.5
"1515",2019,3,26,228.75,4.4375,0,26.65,21.4875,23.1,30.4,74.125
"1516",2019,3,27,217.142857142857,5.35714285714286,0,26.6571428571429,20.1142857142857,22.4,0,68.1428571428571
"1517",2019,3,28,230,4.7,0.75,26.2375,21.8375,21.8,29.9,77.375
"1518",2019,3,29,244.285714285714,4.62857142857143,4.57142857142857,25.6857142857143,21.2,22.3,0,77.7142857142857
"1519",2019,3,30,182.5,4.9375,0,25.0375,20.0875,21.4,28.9,74.375
"1520",2019,3,31,216.25,3.175,0,25.1875,19.9875,21.5,28,73.375
"1521",2019,4,1,231.25,3.2125,0,25.55,21.025,22,28,76.5
"1522",2019,4,2,225,3.4125,0,25.05,19.9125,20.5,28.6,74.625
"1523",2019,4,3,253.75,1.975,0,24.675,20.775,21,28.5,79.625
"1524",2019,4,4,187.5,2.6875,0,26.375,22.7375,22.7,29.6,82
"1525",2019,4,5,35,5.4,0.125,27.9625,23.05,24.5,33.2,75.75
"1526",2019,4,6,188.75,4.675,0,28.5125,22.7875,24.3,32.8,72.375
"1527",2019,4,7,146.25,4.1,0,28.0375,23.3625,23.1,34.7,76.625
"1528",2019,4,8,97.5,4.575,0,28.575,23.125,25.5,32.9,73.875
"1529",2019,4,9,126.25,3.9875,0,27.25,23.1625,24.7,34.8,79.375
"1530",2019,4,10,230,3.01428571428571,2.28571428571429,25.5571428571429,22.7714285714286,23.8,0,85
"1531",2019,4,11,208.75,5.075,0,26.65,21.575,24.6,28.2,74.25
"1532",2019,4,12,234.285714285714,3.6,0,25.3428571428571,20.6428571428571,20.9,29.3,76.1428571428571
"1533",2019,4,13,215,2.95,0,26.3375,22.325,23.1,28.9,79.25
"1534",2019,4,14,227.5,3.0125,0,25.775,22.7875,22.2,29,84.125
"1535",2019,4,15,257.5,2.65,7.25,25.2375,23.075,22.8,29.3,88.125
"1536",2019,4,16,215,1.9125,0.25,25.975,23.1375,23.8,28.1,84.75
"1537",2019,4,17,240,2,0.125,25.5875,22.7875,23.6,27.7,85
"1538",2019,4,18,167.5,2.95,0,25.575,22.4,22.7,29,83.375
"1539",2019,4,19,202.5,2.4875,0,26,22.2625,23.4,28.2,80.5
"1540",2019,4,20,212.5,2.4875,0,26.525,22.9625,23.5,29.2,81.375
"1541",2019,4,21,147.5,2.25,0,27.4875,23.2125,23.6,29.6,79
"1542",2019,4,22,152.5,3.525,0,27.75,22.8875,24.4,33.2,76
"1543",2019,4,23,167.142857142857,3.07142857142857,0,27.5857142857143,22.8285714285714,23.5,0,76.8571428571429
"1544",2019,4,24,193.75,2.3,2.625,25.9625,23.35,23.1,32.2,86
"1545",2019,4,25,248.75,2.25,0,25.4625,22.25,22.3,29.8,83.125
"1546",2019,4,26,256.25,2.7,0,25.3,22.5125,22.4,28.7,85
"1547",2019,4,27,200,2.57142857142857,0.857142857142857,26,22.3714285714286,22,0,81.4285714285714
"1548",2019,4,28,192.5,3.3875,0,27.6375,22.975,24,30,77
"1549",2019,4,29,206.25,3.525,0,26.4875,21.525,24.2,33.3,74.75
"1550",2019,4,30,198.75,4.3875,0,25.8,21.625,23.7,29.1,77.75
"1551",2019,5,1,222.5,2.3,0,25.2875,21.8625,23.1,28.1,81.875
"1552",2019,5,2,210,2.8875,0,26.3875,22.3125,23.1,29.3,79
"1553",2019,5,3,61.25,3.4625,0,27.1875,23.35,24.6,31.3,80.125
"1554",2019,5,4,157.5,1.7875,0,25.85,22.4125,22.7,31,82.125
"1555",2019,5,5,247.5,2.225,0,25.325,22.2625,22.3,29.3,83.75
"1556",2019,5,6,142.5,2.3125,0,24.8375,21.375,20.9,28.4,82.5
"1557",2019,5,7,255,2.3625,0,25.9625,22.0625,21.7,30.2,80.625
"1558",2019,5,8,232.5,4.3875,2.125,24.375,21.725,23.3,31.1,85.25
"1559",2019,5,9,198.75,4.25,0,23.6625,19.125,22,26.1,76.125
"1560",2019,5,10,226.25,1.475,0,23.275,20.2875,21.1,26.3,84
"1561",2019,5,11,183.75,2.05,0,24.8,20.3375,20.8,26.4,77.625
"1562",2019,5,12,213.75,2.5,0,25.1375,20.625,19.3,29.5,77.25
"1563",2019,5,13,195,2.8875,0,25.1375,21.9125,21.4,30.8,83
"1564",2019,5,14,218.571428571429,2.87142857142857,0,24.8,21.9142857142857,21.9,0,84.4285714285714
"1565",2019,5,15,174.285714285714,2.87142857142857,0.142857142857143,25.1857142857143,22.3714285714286,23,0,84.7142857142857
"1566",2019,5,16,218.75,3.6125,0.125,23.5,20.4625,22.8,28.6,82.875
"1567",2019,5,17,213.75,2.775,3.75,22.725,21.175,21.5,24.6,91
"1568",2019,5,18,200,2.3375,28.75,22.25,21.0625,21.4,25.8,93.25
"1569",2019,5,19,198.75,4.125,3.875,23.95,20.85,21.4,23.9,83.625
"1570",2019,5,20,252.5,2.775,0,23.3625,20.05,18.8,27.6,82.125
"1571",2019,5,21,162.857142857143,2.25714285714286,0,23.5,20.7714285714286,20.1,0,85.2857142857143
"1572",2019,5,22,232.5,1.8375,0,24.775,21.9875,20.5,26.8,85.375
"1573",2019,5,23,101.25,3,0,25.9,22.6,22.1,29.6,82.75
"1574",2019,5,24,93.75,3.8,0,26.15,21.225,21.9,30.1,76
"1575",2019,5,25,103.75,3.0375,0,27.0375,22.45,24.3,31.1,76.75
"1576",2019,5,26,185,4.375,0,24.4125,19.375,23.5,32.6,73.5
"1577",2019,5,27,187.5,2.1125,0,23.975,20.4,20.6,25.6,81
"1578",2019,5,28,128.75,2.75,0,24.95,21.8625,21.1,27.5,83.625
"1579",2019,5,29,171.25,2.375,0,25.825,21.6,21.2,29.7,78.625
"1580",2019,5,30,216.25,2.05,0,24.3625,21.4625,20.5,30.7,84.25
"1581",2019,5,31,306.25,2.8625,0,26.375,21.225,21.5,28.2,75
"1582",2019,6,1,120,2.25714285714286,0,26.4428571428571,21.8285714285714,21.3,0,77.5714285714286
"1583",2019,6,2,187.5,3.2875,0,26.1875,22.125,22.3,33.3,79
"1584",2019,6,3,185,3,0,26.325,20.9375,22.8,31.7,74.5
"1585",2019,6,4,177.5,3.85,0,23.95,19.1875,21,31.3,75.25
"1586",2019,6,5,215,6.175,0,22.3,13.9,20.5,26.6,59.25
"1587",2019,6,6,206.25,2.9625,0.75,20.65,17.2125,18.4,25.5,81.75
"1588",2019,6,7,311.25,1.575,0.375,18.8375,17.425,17.3,24.3,91.5
"1589",2019,6,8,213.333333333333,1.61666666666667,0.5,20.5333333333333,17.9,17.6,20.7,86
"1590",2019,6,9,256,2.96,0,22.76,18.94,18.9,0,79.4
"1591",2019,6,10,216.25,2.3,0.25,22.1,19.6625,20.1,25.9,86.5
"1592",2019,6,11,236.25,2.325,1,22.875,20.2,20.3,25.7,85.5
"1593",2019,6,12,280,1.8625,1.375,22.8625,20.9,20.7,26.9,89
"1594",2019,6,13,198.75,2.2375,0.375,23.7625,18.2,21.1,26.4,72.5
"1595",2019,6,14,211.25,1.6625,0,23.625,20.125,19.5,28.2,82.125
"1596",2019,6,15,251.428571428571,1.67142857142857,1,22.6857142857143,19.9142857142857,19.2,0,85.2857142857143
"1597",2019,6,16,173.75,2.0375,0.875,22.6125,19.8875,19.5,27.7,85.125
"1598",2019,6,17,294.285714285714,1.82857142857143,0.285714285714286,21.5,20.0571428571429,19.2,0,91.5714285714286
"1599",2019,6,18,217.5,1.85,0.25,22.15,19.1,18.5,24.2,83.875
"1600",2019,6,19,217.5,2.2875,0,22.1875,18.5,17.7,25.7,81.375
"1601",2019,6,20,274.285714285714,1.31428571428571,0,23.3285714285714,18.5,17.9,0,76.5714285714286
"1602",2019,6,21,262.5,3.3375,0,21.8875,18.9625,18,29.4,83.875
"1603",2019,6,22,208.571428571429,3.74285714285714,0.142857142857143,22.7285714285714,18.4571428571429,20.4,0,77.1428571428571
"1604",2019,6,23,208.75,2.975,0.125,22.1375,19.6625,20.1,24.9,86
"1605",2019,6,24,177.5,2.35,0,23.525,20.3,20.8,24.9,82.875
